tx	gene_id	Ribo_NitrogenMinus_rep1	Ribo_NitrogenMinus_rep2	Ribo_NitrogenPlus_rep1	Ribo_NitrogenPlus_rep2	RNA_NitrogenMinus_rep1	RNA_NitrogenMinus_rep2	RNA_NitrogenPlus_rep1	RNA_NitrogenPlus_rep2
unassigned_transcript_340	MM_RS01655	336	336	336	336	336	336	336	336
unassigned_transcript_341	MM_RS01660	49.56	49.56	49.56	49.56	49.56	49.56	49.56	49.56
unassigned_transcript_342	MM_RS01665	969	969	969	969	969	969	969	969
unassigned_transcript_343	MM_RS01670	111	111	111	111	111	111	111	111
unassigned_transcript_344	MM_RS01675	768	768	768	768	768	768	768	768
unassigned_transcript_345	MM_RS01680	618	618	618	618	618	618	618	618
unassigned_transcript_346	MM_RS01685	642	642	642	642	642	642	642	642
unassigned_transcript_347	MM_RS01690	1050	1050	1050	1050	1050	1050	1050	1050
unassigned_transcript_348	MM_RS01695	660	660	660	660	660	660	660	660
unassigned_transcript_349	MM_RS01700	801	801	801	801	801	801	801	801
unassigned_transcript_350	MM_RS01705	615	615	615	615	615	615	615	615
unassigned_transcript_351	MM_RS01710	504	504	504	504	504	504	504	504
unassigned_transcript_352	MM_RS01715	42.036	42.036	42.036	42.036	42.036	42.036	42.036	42.036
unassigned_transcript_353	MM_RS01720	2460	2460	2460	2460	2460	2460	2460	2460
unassigned_transcript_354	MM_RS01725	35.332	35.332	35.332	35.332	35.332	35.332	35.332	35.332
unassigned_transcript_355	MM_RS01730	822	822	822	822	822	822	822	822
unassigned_transcript_356	MM_RS01735	1476	1476	1476	1476	1476	1476	1476	1476
unassigned_transcript_357	MM_RS01740	1704	1704	1704	1704	1704	1704	1704	1704
unassigned_transcript_358	MM_RS01745	567	567	567	567	567	567	567	567
unassigned_transcript_359	MM_RS01750	324	324	324	324	324	324	324	324
unassigned_transcript_360	MM_RS01755	324	324	324	324	324	324	324	324
unassigned_transcript_361	MM_RS01760	522	522	522	522	522	522	522	522
unassigned_transcript_362	MM_RS01765	447	447	447	447	447	447	447	447
unassigned_transcript_363	MM_RS01770	498	498	498	498	498	498	498	498
unassigned_transcript_364	MM_RS01775	663	663	663	663	663	663	663	663
unassigned_transcript_365	MM_RS01780	516	516	516	516	516	516	516	516
unassigned_transcript_366	MM_RS01785	453	453	453	453	453	453	453	453
unassigned_transcript_367	MM_RS01790	2496	2496	2496	2496	2496	2496	2496	2496
unassigned_transcript_368	MM_RS01795	903	903	903	903	903	903	903	903
unassigned_transcript_369	MM_RS01800	213	213	213	213	213	213	213	213
unassigned_transcript_370	MM_RS01805	651	651	651	651	651	651	651	651
unassigned_transcript_371	MM_RS01810	330	330	330	330	330	330	330	330
unassigned_transcript_372	MM_RS01815	1848	1848	1848	1848	1848	1848	1848	1848
unassigned_transcript_373	MM_RS01820	219	219	219	219	219	219	219	219
unassigned_transcript_374	MM_RS01825	1107	1107	1107	1107	1107	1107	1107	1107
unassigned_transcript_375	MM_RS01830	261	261	261	261	261	261	261	261
unassigned_transcript_376	MM_RS01835	1149	1149	1149	1149	1149	1149	1149	1149
unassigned_transcript_377	MM_RS01840	1197	1197	1197	1197	1197	1197	1197	1197
unassigned_transcript_378	MM_RS01845	69.21	69.21	69.21	69.21	69.21	69.21	69.21	69.21
unassigned_transcript_379	MM_RS01850	29.56	29.56	29.56	29.56	29.56	29.56	29.56	29.56
unassigned_transcript_380	MM_RS01855	1308	1308	1308	1308	1308	1308	1308	1308
unassigned_transcript_381	MM_RS01860	249	249	249	249	249	249	249	249
unassigned_transcript_382	MM_RS18200	19.633	19.633	19.633	19.633	19.633	19.633	19.633	19.633
unassigned_transcript_383	MM_RS01870	1287	1287	1287	1287	1287	1287	1287	1287
unassigned_transcript_384	MM_RS01875	180	180	180	180	180	180	180	180
unassigned_transcript_385	MM_RS01880	309	309	309	309	309	309	309	309
unassigned_transcript_386	MM_RS01885	261	261	261	261	261	261	261	261
unassigned_transcript_387	MM_RS01890	1320	1320	1320	1320	1320	1320	1320	1320
unassigned_transcript_388	MM_RS01900	627	627	627	627	627	627	627	627
unassigned_transcript_389	MM_RS01905	846	846	846	846	846	846	846	846
unassigned_transcript_390	MM_RS01915	813	813	813	813	813	813	813	813
unassigned_transcript_391	MM_RS01920	183	183	183	183	183	183	183	183
unassigned_transcript_392	MM_RS01925	315	315	315	315	315	315	315	315
unassigned_transcript_393	MM_RS01930	933	933	933	933	933	933	933	933
unassigned_transcript_394	MM_RS01935	975	975	975	975	975	975	975	975
unassigned_transcript_395	MM_RS01940	1257	1257	1257	1257	1257	1257	1257	1257
unassigned_transcript_396	MM_RS01945	207	207	207	207	207	207	207	207
unassigned_transcript_397	MM_RS01950	522	522	522	522	522	522	522	522
unassigned_transcript_398	MM_RS01955	207	207	207	207	207	207	207	207
unassigned_transcript_399	MM_RS01960	510	510	510	510	510	510	510	510
unassigned_transcript_400	MM_RS01965	189	189	189	189	189	189	189	189
unassigned_transcript_401	MM_RS01970	195	195	195	195	195	195	195	195
unassigned_transcript_402	MM_RS01975	312	312	312	312	312	312	312	312
unassigned_transcript_403	MM_RS01980	219	219	219	219	219	219	219	219
unassigned_transcript_404	MM_RS01985	405	405	405	405	405	405	405	405
unassigned_transcript_405	MM_RS01990	213	213	213	213	213	213	213	213
unassigned_transcript_406	MM_RS01995	693	693	693	693	693	693	693	693
unassigned_transcript_407	MM_RS02000	807	807	807	807	807	807	807	807
unassigned_transcript_408	MM_RS02005	738	738	738	738	738	738	738	738
unassigned_transcript_409	MM_RS02010	825	825	825	825	825	825	825	825
unassigned_transcript_410	MM_RS18205	19.633	19.633	19.633	19.633	19.633	19.633	19.633	19.633
unassigned_transcript_411	MM_RS02015	732	732	732	732	732	732	732	732
unassigned_transcript_412	MM_RS02020	1728	1728	1728	1728	1728	1728	1728	1728
unassigned_transcript_413	MM_RS02025	2340	2340	2340	2340	2340	2340	2340	2340
unassigned_transcript_414	MM_RS02030	447	447	447	447	447	447	447	447
unassigned_transcript_415	MM_RS02035	903	903	903	903	903	903	903	903
unassigned_transcript_416	MM_RS02040	1029	1029	1029	1029	1029	1029	1029	1029
unassigned_transcript_417	MM_RS02045	246	246	246	246	246	246	246	246
unassigned_transcript_418	MM_RS02050	333	333	333	333	333	333	333	333
unassigned_transcript_419	MM_RS02055	405	405	405	405	405	405	405	405
unassigned_transcript_420	MM_RS02060	333	333	333	333	333	333	333	333
unassigned_transcript_421	MM_RS02065	492	492	492	492	492	492	492	492
unassigned_transcript_422	MM_RS18210	31.378	31.378	31.378	31.378	31.378	31.378	31.378	31.378
unassigned_transcript_423	MM_RS02070	2169	2169	2169	2169	2169	2169	2169	2169
unassigned_transcript_424	MM_RS02075	2.918	2.918	2.918	2.918	2.918	2.918	2.918	2.918
unassigned_transcript_425	MM_RS02080	3.008	3.008	3.008	3.008	3.008	3.008	3.008	3.008
unassigned_transcript_426	MM_RS02085	2.953	2.953	2.953	2.953	2.953	2.953	2.953	2.953
unassigned_transcript_427	MM_RS02090	264	264	264	264	264	264	264	264
unassigned_transcript_428	MM_RS02095	252	252	252	252	252	252	252	252
unassigned_transcript_429	MM_RS02100	2268	2268	2268	2268	2268	2268	2268	2268
unassigned_transcript_430	MM_RS02105	561	561	561	561	561	561	561	561
unassigned_transcript_431	MM_RS02110	795	795	795	795	795	795	795	795
unassigned_transcript_432	MM_RS02115	1194	1194	1194	1194	1194	1194	1194	1194
unassigned_transcript_433	MM_RS02120	2136	2136	2136	2136	2136	2136	2136	2136
unassigned_transcript_434	MM_RS02125	102.002	102.002	102.002	102.002	102.002	102.002	102.002	102.002
unassigned_transcript_435	MM_RS02130	387	387	387	387	387	387	387	387
unassigned_transcript_436	MM_RS02135	618	618	618	618	618	618	618	618
unassigned_transcript_437	MM_RS02140	1110	1110	1110	1110	1110	1110	1110	1110
unassigned_transcript_438	MM_RS02145	1284	1284	1284	1284	1284	1284	1284	1284
unassigned_transcript_439	MM_RS02155	1059	1059	1059	1059	1059	1059	1059	1059
unassigned_transcript_440	MM_RS02160	153	153	153	153	153	153	153	153
unassigned_transcript_441	MM_RS02165	252	252	252	252	252	252	252	252
unassigned_transcript_442	MM_RS02170	387	387	387	387	387	387	387	387
unassigned_transcript_443	MM_RS02175	1059	1059	1059	1059	1059	1059	1059	1059
unassigned_transcript_444	MM_RS02180	153	153	153	153	153	153	153	153
unassigned_transcript_445	MM_RS02185	63.398	63.398	63.398	63.398	63.398	63.398	63.398	63.398
unassigned_transcript_446	MM_RS02190	1284	1284	1284	1284	1284	1284	1284	1284
unassigned_transcript_447	MM_RS02195	1089	1089	1089	1089	1089	1089	1089	1089
unassigned_transcript_448	MM_RS02200	153	153	153	153	153	153	153	153
unassigned_transcript_449	MM_RS02205	270	270	270	270	270	270	270	270
unassigned_transcript_450	MM_RS02210	1083	1083	1083	1083	1083	1083	1083	1083
unassigned_transcript_451	MM_RS02215	44.461	44.461	44.461	44.461	44.461	44.461	44.461	44.461
unassigned_transcript_452	MM_RS02220	849	849	849	849	849	849	849	849
unassigned_transcript_453	MM_RS02225	1413	1413	1413	1413	1413	1413	1413	1413
unassigned_transcript_454	MM_RS02230	1698	1698	1698	1698	1698	1698	1698	1698
unassigned_transcript_455	MM_RS02235	645	645	645	645	645	645	645	645
unassigned_transcript_456	MM_RS02240	372	372	372	372	372	372	372	372
unassigned_transcript_457	MM_RS02245	342	342	342	342	342	342	342	342
unassigned_transcript_458	MM_RS18770	57.716	57.716	57.716	57.716	57.716	57.716	57.716	57.716
unassigned_transcript_459	MM_RS02250	627	627	627	627	627	627	627	627
unassigned_transcript_460	MM_RS02255	441	441	441	441	441	441	441	441
unassigned_transcript_461	MM_RS02260	702	702	702	702	702	702	702	702
unassigned_transcript_462	MM_RS02265	1590	1590	1590	1590	1590	1590	1590	1590
unassigned_transcript_463	MM_RS18215	19.633	19.633	19.633	19.633	19.633	19.633	19.633	19.633
unassigned_transcript_464	MM_RS02270	963	963	963	963	963	963	963	963
unassigned_transcript_465	MM_RS02275	264	264	264	264	264	264	264	264
unassigned_transcript_466	MM_RS02280	261	261	261	261	261	261	261	261
unassigned_transcript_467	MM_RS02285	1152	1152	1152	1152	1152	1152	1152	1152
unassigned_transcript_468	MM_RS02290	2043	2043	2043	2043	2043	2043	2043	2043
unassigned_transcript_469	MM_RS02295	1617	1617	1617	1617	1617	1617	1617	1617
unassigned_transcript_470	MM_RS02300	264	264	264	264	264	264	264	264
unassigned_transcript_471	MM_RS02305	870	870	870	870	870	870	870	870
unassigned_transcript_472	MM_RS02310	1581	1581	1581	1581	1581	1581	1581	1581
unassigned_transcript_473	MM_RS02315	1170	1170	1170	1170	1170	1170	1170	1170
unassigned_transcript_474	MM_RS02320	3009	3009	3009	3009	3009	3009	3009	3009
unassigned_transcript_475	MM_RS02325	429	429	429	429	429	429	429	429
unassigned_transcript_476	MM_RS02330	648	648	648	648	648	648	648	648
unassigned_transcript_477	MM_RS02335	729	729	729	729	729	729	729	729
unassigned_transcript_478	MM_RS02340	258	258	258	258	258	258	258	258
unassigned_transcript_479	MM_RS02345	117	117	117	117	117	117	117	117
unassigned_transcript_480	MM_RS02350	663	663	663	663	663	663	663	663
unassigned_transcript_481	MM_RS02355	729	729	729	729	729	729	729	729
unassigned_transcript_482	MM_RS02360	465	465	465	465	465	465	465	465
unassigned_transcript_483	MM_RS02365	1077	1077	1077	1077	1077	1077	1077	1077
unassigned_transcript_484	MM_RS02370	714	714	714	714	714	714	714	714
unassigned_transcript_485	MM_RS02375	1089	1089	1089	1089	1089	1089	1089	1089
unassigned_transcript_486	MM_RS02380	459	459	459	459	459	459	459	459
unassigned_transcript_487	MM_RS02385	834	834	834	834	834	834	834	834
unassigned_transcript_488	MM_RS02390	1137	1137	1137	1137	1137	1137	1137	1137
unassigned_transcript_489	MM_RS02395	621	621	621	621	621	621	621	621
unassigned_transcript_490	MM_RS02400	2229	2229	2229	2229	2229	2229	2229	2229
unassigned_transcript_491	MM_RS02405	105.001	105.001	105.001	105.001	105.001	105.001	105.001	105.001
unassigned_transcript_492	MM_RS02410	789	789	789	789	789	789	789	789
unassigned_transcript_493	MM_RS02415	393	393	393	393	393	393	393	393
unassigned_transcript_494	MM_RS18220	16.658	16.658	16.658	16.658	16.658	16.658	16.658	16.658
unassigned_transcript_495	MM_RS02420	201	201	201	201	201	201	201	201
unassigned_transcript_496	MM_RS02425	243	243	243	243	243	243	243	243
unassigned_transcript_497	MM_RS02430	84.033	84.033	84.033	84.033	84.033	84.033	84.033	84.033
unassigned_transcript_498	MM_RS02435	375	375	375	375	375	375	375	375
unassigned_transcript_499	MM_RS02440	510	510	510	510	510	510	510	510
unassigned_transcript_500	MM_RS02445	531	531	531	531	531	531	531	531
unassigned_transcript_501	MM_RS02450	828	828	828	828	828	828	828	828
unassigned_transcript_502	MM_RS02455	315	315	315	315	315	315	315	315
unassigned_transcript_503	MM_RS02460	183	183	183	183	183	183	183	183
unassigned_transcript_504	MM_RS02465	684	684	684	684	684	684	684	684
unassigned_transcript_505	MM_RS02470	894	894	894	894	894	894	894	894
unassigned_transcript_506	MM_RS02475	1212	1212	1212	1212	1212	1212	1212	1212
unassigned_transcript_507	MM_RS02480	633	633	633	633	633	633	633	633
unassigned_transcript_508	MM_RS02485	192	192	192	192	192	192	192	192
unassigned_transcript_509	MM_RS02490	558	558	558	558	558	558	558	558
unassigned_transcript_510	MM_RS02500	312	312	312	312	312	312	312	312
unassigned_transcript_511	MM_RS02505	2457	2457	2457	2457	2457	2457	2457	2457
unassigned_transcript_512	MM_RS02510	582	582	582	582	582	582	582	582
unassigned_transcript_513	MM_RS02515	1215	1215	1215	1215	1215	1215	1215	1215
unassigned_transcript_514	MM_RS02520	483	483	483	483	483	483	483	483
unassigned_transcript_515	MM_RS02525	699	699	699	699	699	699	699	699
unassigned_transcript_516	MM_RS02530	1392	1392	1392	1392	1392	1392	1392	1392
unassigned_transcript_517	MM_RS02535	1326	1326	1326	1326	1326	1326	1326	1326
unassigned_transcript_518	MM_RS02540	1038	1038	1038	1038	1038	1038	1038	1038
unassigned_transcript_519	MM_RS02545	315	315	315	315	315	315	315	315
unassigned_transcript_520	MM_RS02550	864	864	864	864	864	864	864	864
unassigned_transcript_521	MM_RS02555	342	342	342	342	342	342	342	342
unassigned_transcript_522	MM_RS02560	273	273	273	273	273	273	273	273
unassigned_transcript_523	MM_RS18225	29.56	29.56	29.56	29.56	29.56	29.56	29.56	29.56
unassigned_transcript_524	MM_RS02565	300	300	300	300	300	300	300	300
unassigned_transcript_525	MM_RS02570	918	918	918	918	918	918	918	918
unassigned_transcript_526	MM_RS02575	309	309	309	309	309	309	309	309
unassigned_transcript_527	MM_RS02580	450	450	450	450	450	450	450	450
unassigned_transcript_528	MM_RS02585	1101	1101	1101	1101	1101	1101	1101	1101
unassigned_transcript_529	MM_RS02590	444	444	444	444	444	444	444	444
unassigned_transcript_530	MM_RS02595	147	147	147	147	147	147	147	147
unassigned_transcript_531	MM_RS02600	46.972	46.972	46.972	46.972	46.972	46.972	46.972	46.972
unassigned_transcript_532	MM_RS02605	27.847	27.847	27.847	27.847	27.847	27.847	27.847	27.847
unassigned_transcript_533	MM_RS02610	1209	1209	1209	1209	1209	1209	1209	1209
unassigned_transcript_534	MM_RS02615	729	729	729	729	729	729	729	729
unassigned_transcript_535	MM_RS02620	480	480	480	480	480	480	480	480
unassigned_transcript_536	MM_RS02625	603	603	603	603	603	603	603	603
unassigned_transcript_537	MM_RS02630	1077	1077	1077	1077	1077	1077	1077	1077
unassigned_transcript_538	MM_RS02635	852	852	852	852	852	852	852	852
unassigned_transcript_539	MM_RS02640	420	420	420	420	420	420	420	420
unassigned_transcript_540	MM_RS02645	1620	1620	1620	1620	1620	1620	1620	1620
unassigned_transcript_541	MM_RS02650	204	204	204	204	204	204	204	204
unassigned_transcript_542	MM_RS02655	345	345	345	345	345	345	345	345
unassigned_transcript_543	MM_RS02660	324	324	324	324	324	324	324	324
unassigned_transcript_544	MM_RS02665	270	270	270	270	270	270	270	270
unassigned_transcript_545	MM_RS02670	663	663	663	663	663	663	663	663
unassigned_transcript_546	MM_RS02675	3279	3279	3279	3279	3279	3279	3279	3279
unassigned_transcript_547	MM_RS02680	888	888	888	888	888	888	888	888
unassigned_transcript_548	MM_RS02685	216	216	216	216	216	216	216	216
unassigned_transcript_549	MM_RS02690	492	492	492	492	492	492	492	492
unassigned_transcript_550	MM_RS02695	525	525	525	525	525	525	525	525
unassigned_transcript_551	MM_RS02700	1479	1479	1479	1479	1479	1479	1479	1479
unassigned_transcript_552	MM_RS02705	1137	1137	1137	1137	1137	1137	1137	1137
unassigned_transcript_553	MM_RS02710	246	246	246	246	246	246	246	246
unassigned_transcript_554	MM_RS02715	903	903	903	903	903	903	903	903
unassigned_transcript_555	MM_RS02720	1347	1347	1347	1347	1347	1347	1347	1347
unassigned_transcript_556	MM_RS02725	648	648	648	648	648	648	648	648
unassigned_transcript_557	MM_RS02730	963	963	963	963	963	963	963	963
unassigned_transcript_558	MM_RS02735	1302	1302	1302	1302	1302	1302	1302	1302
unassigned_transcript_559	MM_RS02740	243	243	243	243	243	243	243	243
unassigned_transcript_560	MM_RS02745	2556	2556	2556	2556	2556	2556	2556	2556
unassigned_transcript_561	MM_RS02750	840	840	840	840	840	840	840	840
unassigned_transcript_562	MM_RS02755	1437	1437	1437	1437	1437	1437	1437	1437
unassigned_transcript_563	MM_RS02760	1095	1095	1095	1095	1095	1095	1095	1095
unassigned_transcript_564	MM_RS02765	105.001	105.001	105.001	105.001	105.001	105.001	105.001	105.001
unassigned_transcript_565	MM_RS02770	1143	1143	1143	1143	1143	1143	1143	1143
unassigned_transcript_566	MM_RS02775	330	330	330	330	330	330	330	330
unassigned_transcript_567	MM_RS02780	324	324	324	324	324	324	324	324
unassigned_transcript_568	MM_RS02785	681	681	681	681	681	681	681	681
unassigned_transcript_569	MM_RS02790	105.001	105.001	105.001	105.001	105.001	105.001	105.001	105.001
unassigned_transcript_570	MM_RS02795	663	663	663	663	663	663	663	663
unassigned_transcript_571	MM_RS02800	2088	2088	2088	2088	2088	2088	2088	2088
unassigned_transcript_572	MM_RS02810	210	210	210	210	210	210	210	210
unassigned_transcript_573	MM_RS02815	525	525	525	525	525	525	525	525
unassigned_transcript_574	MM_RS02820	204	204	204	204	204	204	204	204
unassigned_transcript_575	MM_RS02825	1026	1026	1026	1026	1026	1026	1026	1026
unassigned_transcript_576	MM_RS02830	138	138	138	138	138	138	138	138
unassigned_transcript_577	MM_RS02835	489	489	489	489	489	489	489	489
unassigned_transcript_578	MM_RS02840	249	249	249	249	249	249	249	249
unassigned_transcript_579	MM_RS02845	96.006	96.006	96.006	96.006	96.006	96.006	96.006	96.006
unassigned_transcript_580	MM_RS18230	31.378	31.378	31.378	31.378	31.378	31.378	31.378	31.378
unassigned_transcript_581	MM_RS02850	702	702	702	702	702	702	702	702
unassigned_transcript_582	MM_RS02855	105.001	105.001	105.001	105.001	105.001	105.001	105.001	105.001
unassigned_transcript_583	MM_RS17685	654	654	654	654	654	654	654	654
unassigned_transcript_584	MM_RS18775	405	405	405	405	405	405	405	405
unassigned_transcript_585	MM_RS02875	49.56	49.56	49.56	49.56	49.56	49.56	49.56	49.56
unassigned_transcript_586	MM_RS19550	10.473	10.473	10.473	10.473	10.473	10.473	10.473	10.473
unassigned_transcript_587	MM_RS02880	1641	1641	1641	1641	1641	1641	1641	1641
unassigned_transcript_588	MM_RS02885	129	129	129	129	129	129	129	129
unassigned_transcript_589	MM_RS02890	201	201	201	201	201	201	201	201
unassigned_transcript_590	MM_RS02900	426	426	426	426	426	426	426	426
unassigned_transcript_591	MM_RS02905	255	255	255	255	255	255	255	255
unassigned_transcript_592	MM_RS02910	102.002	102.002	102.002	102.002	102.002	102.002	102.002	102.002
unassigned_transcript_593	MM_RS02915	39.703	39.703	39.703	39.703	39.703	39.703	39.703	39.703
unassigned_transcript_594	MM_RS02920	99.004	99.004	99.004	99.004	99.004	99.004	99.004	99.004
unassigned_transcript_595	MM_RS02925	525	525	525	525	525	525	525	525
unassigned_transcript_596	MM_RS02930	141	141	141	141	141	141	141	141
unassigned_transcript_597	MM_RS02935	822	822	822	822	822	822	822	822
unassigned_transcript_598	MM_RS02940	507	507	507	507	507	507	507	507
unassigned_transcript_599	MM_RS02945	2205	2205	2205	2205	2205	2205	2205	2205
unassigned_transcript_600	MM_RS02950	549	549	549	549	549	549	549	549
unassigned_transcript_601	MM_RS02955	726	726	726	726	726	726	726	726
