gene_id	gene_name	Ribo_NitrogenMinus_rep1	Ribo_NitrogenMinus_rep2	Ribo_NitrogenPlus_rep1	Ribo_NitrogenPlus_rep2	RNA_NitrogenMinus_rep1	RNA_NitrogenMinus_rep2	RNA_NitrogenPlus_rep1	RNA_NitrogenPlus_rep2
MM_RS02010	MM_RS02010	825	825	825	825	825	825	825	825
MM_RS02015	MM_RS02015	732	732	732	732	732	732	732	732
MM_RS02020	MM_RS02020	1728	1728	1728	1728	1728	1728	1728	1728
MM_RS02025	MM_RS02025	2340	2340	2340	2340	2340	2340	2340	2340
MM_RS02030	MM_RS02030	447	447	447	447	447	447	447	447
MM_RS02035	MM_RS02035	903	903	903	903	903	903	903	903
MM_RS02040	MM_RS02040	1029	1029	1029	1029	1029	1029	1029	1029
MM_RS02045	MM_RS02045	246	246	246	246	246	246	246	246
MM_RS02050	MM_RS02050	333	333	333	333	333	333	333	333
MM_RS02055	MM_RS02055	405	405	405	405	405	405	405	405
MM_RS02060	MM_RS02060	333	333	333	333	333	333	333	333
MM_RS02065	MM_RS02065	492	492	492	492	492	492	492	492
MM_RS02070	MM_RS02070	2169	2169	2169	2169	2169	2169	2169	2169
MM_RS02075	MM_RS02075	2.918	2.918	2.918	2.918	2.918	2.918	2.918	2.918
MM_RS02080	MM_RS02080	3.008	3.008	3.008	3.008	3.008	3.008	3.008	3.008
MM_RS02085	MM_RS02085	2.953	2.953	2.953	2.953	2.953	2.953	2.953	2.953
MM_RS02090	MM_RS02090	264	264	264	264	264	264	264	264
MM_RS02095	MM_RS02095	252	252	252	252	252	252	252	252
MM_RS02100	MM_RS02100	2268	2268	2268	2268	2268	2268	2268	2268
MM_RS02105	MM_RS02105	561	561	561	561	561	561	561	561
MM_RS02110	MM_RS02110	795	795	795	795	795	795	795	795
MM_RS02115	MM_RS02115	1194	1194	1194	1194	1194	1194	1194	1194
MM_RS02120	MM_RS02120	2136	2136	2136	2136	2136	2136	2136	2136
MM_RS02125	MM_RS02125	102.002	102.002	102.002	102.002	102.002	102.002	102.002	102.002
MM_RS02130	MM_RS02130	387	387	387	387	387	387	387	387
MM_RS02135	MM_RS02135	618	618	618	618	618	618	618	618
MM_RS02140	MM_RS02140	1110	1110	1110	1110	1110	1110	1110	1110
MM_RS02145	MM_RS02145	1284	1284	1284	1284	1284	1284	1284	1284
MM_RS02155	MM_RS02155	1059	1059	1059	1059	1059	1059	1059	1059
MM_RS02160	MM_RS02160	153	153	153	153	153	153	153	153
MM_RS02165	MM_RS02165	252	252	252	252	252	252	252	252
MM_RS02170	MM_RS02170	387	387	387	387	387	387	387	387
MM_RS02175	MM_RS02175	1059	1059	1059	1059	1059	1059	1059	1059
MM_RS02180	MM_RS02180	153	153	153	153	153	153	153	153
MM_RS02185	MM_RS02185	63.398	63.398	63.398	63.398	63.398	63.398	63.398	63.398
MM_RS02190	MM_RS02190	1284	1284	1284	1284	1284	1284	1284	1284
MM_RS02195	MM_RS02195	1089	1089	1089	1089	1089	1089	1089	1089
MM_RS02200	MM_RS02200	153	153	153	153	153	153	153	153
MM_RS02205	MM_RS02205	270	270	270	270	270	270	270	270
MM_RS02210	MM_RS02210	1083	1083	1083	1083	1083	1083	1083	1083
MM_RS02215	MM_RS02215	44.461	44.461	44.461	44.461	44.461	44.461	44.461	44.461
MM_RS02220	MM_RS02220	849	849	849	849	849	849	849	849
MM_RS02225	MM_RS02225	1413	1413	1413	1413	1413	1413	1413	1413
MM_RS02230	MM_RS02230	1698	1698	1698	1698	1698	1698	1698	1698
MM_RS02235	MM_RS02235	645	645	645	645	645	645	645	645
MM_RS02240	MM_RS02240	372	372	372	372	372	372	372	372
MM_RS02245	MM_RS02245	342	342	342	342	342	342	342	342
MM_RS02250	MM_RS02250	627	627	627	627	627	627	627	627
MM_RS02255	MM_RS02255	441	441	441	441	441	441	441	441
MM_RS02260	MM_RS02260	702	702	702	702	702	702	702	702
MM_RS02265	MM_RS02265	1590	1590	1590	1590	1590	1590	1590	1590
MM_RS02270	MM_RS02270	963	963	963	963	963	963	963	963
MM_RS02275	MM_RS02275	264	264	264	264	264	264	264	264
MM_RS02280	MM_RS02280	261	261	261	261	261	261	261	261
MM_RS02285	MM_RS02285	1152	1152	1152	1152	1152	1152	1152	1152
MM_RS02290	MM_RS02290	2043	2043	2043	2043	2043	2043	2043	2043
MM_RS02295	MM_RS02295	1617	1617	1617	1617	1617	1617	1617	1617
MM_RS02300	MM_RS02300	264	264	264	264	264	264	264	264
MM_RS02305	MM_RS02305	870	870	870	870	870	870	870	870
MM_RS02310	MM_RS02310	1581	1581	1581	1581	1581	1581	1581	1581
MM_RS02315	MM_RS02315	1170	1170	1170	1170	1170	1170	1170	1170
MM_RS02320	MM_RS02320	3009	3009	3009	3009	3009	3009	3009	3009
MM_RS02325	MM_RS02325	429	429	429	429	429	429	429	429
MM_RS02330	MM_RS02330	648	648	648	648	648	648	648	648
MM_RS02335	MM_RS02335	729	729	729	729	729	729	729	729
MM_RS02340	MM_RS02340	258	258	258	258	258	258	258	258
MM_RS02345	MM_RS02345	117	117	117	117	117	117	117	117
MM_RS02350	MM_RS02350	663	663	663	663	663	663	663	663
MM_RS02355	MM_RS02355	729	729	729	729	729	729	729	729
MM_RS02360	MM_RS02360	465	465	465	465	465	465	465	465
MM_RS02365	MM_RS02365	1077	1077	1077	1077	1077	1077	1077	1077
MM_RS02370	MM_RS02370	714	714	714	714	714	714	714	714
MM_RS02375	MM_RS02375	1089	1089	1089	1089	1089	1089	1089	1089
MM_RS02380	MM_RS02380	459	459	459	459	459	459	459	459
MM_RS02385	MM_RS02385	834	834	834	834	834	834	834	834
MM_RS02390	MM_RS02390	1137	1137	1137	1137	1137	1137	1137	1137
MM_RS02395	MM_RS02395	621	621	621	621	621	621	621	621
MM_RS02400	MM_RS02400	2229	2229	2229	2229	2229	2229	2229	2229
MM_RS02405	MM_RS02405	105.001	105.001	105.001	105.001	105.001	105.001	105.001	105.001
MM_RS02410	MM_RS02410	789	789	789	789	789	789	789	789
MM_RS02415	MM_RS02415	393	393	393	393	393	393	393	393
MM_RS02420	MM_RS02420	201	201	201	201	201	201	201	201
MM_RS02425	MM_RS02425	243	243	243	243	243	243	243	243
MM_RS02430	MM_RS02430	84.033	84.033	84.033	84.033	84.033	84.033	84.033	84.033
MM_RS02435	MM_RS02435	375	375	375	375	375	375	375	375
MM_RS02440	MM_RS02440	510	510	510	510	510	510	510	510
MM_RS02445	MM_RS02445	531	531	531	531	531	531	531	531
MM_RS02450	MM_RS02450	828	828	828	828	828	828	828	828
MM_RS02455	MM_RS02455	315	315	315	315	315	315	315	315
MM_RS02460	MM_RS02460	183	183	183	183	183	183	183	183
MM_RS02465	MM_RS02465	684	684	684	684	684	684	684	684
MM_RS02470	MM_RS02470	894	894	894	894	894	894	894	894
MM_RS02475	MM_RS02475	1212	1212	1212	1212	1212	1212	1212	1212
MM_RS02480	MM_RS02480	633	633	633	633	633	633	633	633
MM_RS02485	MM_RS02485	192	192	192	192	192	192	192	192
MM_RS02490	MM_RS02490	558	558	558	558	558	558	558	558
MM_RS02500	MM_RS02500	312	312	312	312	312	312	312	312
MM_RS02505	MM_RS02505	2457	2457	2457	2457	2457	2457	2457	2457
MM_RS02510	MM_RS02510	582	582	582	582	582	582	582	582
MM_RS02515	MM_RS02515	1215	1215	1215	1215	1215	1215	1215	1215
MM_RS02520	MM_RS02520	483	483	483	483	483	483	483	483
MM_RS02525	MM_RS02525	699	699	699	699	699	699	699	699
MM_RS02530	MM_RS02530	1392	1392	1392	1392	1392	1392	1392	1392
MM_RS02535	MM_RS02535	1326	1326	1326	1326	1326	1326	1326	1326
MM_RS02540	MM_RS02540	1038	1038	1038	1038	1038	1038	1038	1038
MM_RS02545	MM_RS02545	315	315	315	315	315	315	315	315
MM_RS02550	MM_RS02550	864	864	864	864	864	864	864	864
MM_RS02555	MM_RS02555	342	342	342	342	342	342	342	342
MM_RS02560	MM_RS02560	273	273	273	273	273	273	273	273
MM_RS02565	MM_RS02565	300	300	300	300	300	300	300	300
MM_RS02570	MM_RS02570	918	918	918	918	918	918	918	918
MM_RS02575	MM_RS02575	309	309	309	309	309	309	309	309
MM_RS02580	MM_RS02580	450	450	450	450	450	450	450	450
MM_RS02585	MM_RS02585	1101	1101	1101	1101	1101	1101	1101	1101
MM_RS02590	MM_RS02590	444	444	444	444	444	444	444	444
MM_RS02595	MM_RS02595	147	147	147	147	147	147	147	147
MM_RS02600	MM_RS02600	46.972	46.972	46.972	46.972	46.972	46.972	46.972	46.972
MM_RS02605	MM_RS02605	27.847	27.847	27.847	27.847	27.847	27.847	27.847	27.847
MM_RS02610	MM_RS02610	1209	1209	1209	1209	1209	1209	1209	1209
MM_RS02615	MM_RS02615	729	729	729	729	729	729	729	729
MM_RS02620	MM_RS02620	480	480	480	480	480	480	480	480
MM_RS02625	MM_RS02625	603	603	603	603	603	603	603	603
MM_RS02630	MM_RS02630	1077	1077	1077	1077	1077	1077	1077	1077
MM_RS02635	MM_RS02635	852	852	852	852	852	852	852	852
MM_RS02640	MM_RS02640	420	420	420	420	420	420	420	420
MM_RS02645	MM_RS02645	1620	1620	1620	1620	1620	1620	1620	1620
MM_RS02650	MM_RS02650	204	204	204	204	204	204	204	204
MM_RS02655	MM_RS02655	345	345	345	345	345	345	345	345
MM_RS02660	MM_RS02660	324	324	324	324	324	324	324	324
MM_RS02665	MM_RS02665	270	270	270	270	270	270	270	270
MM_RS02670	MM_RS02670	663	663	663	663	663	663	663	663
MM_RS02675	MM_RS02675	3279	3279	3279	3279	3279	3279	3279	3279
MM_RS02680	MM_RS02680	888	888	888	888	888	888	888	888
MM_RS02685	MM_RS02685	216	216	216	216	216	216	216	216
MM_RS02690	MM_RS02690	492	492	492	492	492	492	492	492
MM_RS02695	MM_RS02695	525	525	525	525	525	525	525	525
MM_RS02700	MM_RS02700	1479	1479	1479	1479	1479	1479	1479	1479
MM_RS02705	MM_RS02705	1137	1137	1137	1137	1137	1137	1137	1137
MM_RS02710	MM_RS02710	246	246	246	246	246	246	246	246
MM_RS02715	MM_RS02715	903	903	903	903	903	903	903	903
MM_RS02720	MM_RS02720	1347	1347	1347	1347	1347	1347	1347	1347
MM_RS02725	MM_RS02725	648	648	648	648	648	648	648	648
MM_RS02730	MM_RS02730	963	963	963	963	963	963	963	963
MM_RS02735	MM_RS02735	1302	1302	1302	1302	1302	1302	1302	1302
MM_RS02740	MM_RS02740	243	243	243	243	243	243	243	243
MM_RS02745	MM_RS02745	2556	2556	2556	2556	2556	2556	2556	2556
MM_RS02750	MM_RS02750	840	840	840	840	840	840	840	840
MM_RS02755	MM_RS02755	1437	1437	1437	1437	1437	1437	1437	1437
MM_RS02760	MM_RS02760	1095	1095	1095	1095	1095	1095	1095	1095
MM_RS02765	MM_RS02765	105.001	105.001	105.001	105.001	105.001	105.001	105.001	105.001
MM_RS02770	MM_RS02770	1143	1143	1143	1143	1143	1143	1143	1143
MM_RS02775	MM_RS02775	330	330	330	330	330	330	330	330
MM_RS02780	MM_RS02780	324	324	324	324	324	324	324	324
MM_RS02785	MM_RS02785	681	681	681	681	681	681	681	681
MM_RS02790	MM_RS02790	105.001	105.001	105.001	105.001	105.001	105.001	105.001	105.001
MM_RS02795	MM_RS02795	663	663	663	663	663	663	663	663
MM_RS02800	MM_RS02800	2088	2088	2088	2088	2088	2088	2088	2088
MM_RS02810	MM_RS02810	210	210	210	210	210	210	210	210
MM_RS02815	MM_RS02815	525	525	525	525	525	525	525	525
MM_RS02820	MM_RS02820	204	204	204	204	204	204	204	204
MM_RS02825	MM_RS02825	1026	1026	1026	1026	1026	1026	1026	1026
MM_RS02830	MM_RS02830	138	138	138	138	138	138	138	138
MM_RS02835	MM_RS02835	489	489	489	489	489	489	489	489
MM_RS02840	MM_RS02840	249	249	249	249	249	249	249	249
MM_RS02845	MM_RS02845	96.006	96.006	96.006	96.006	96.006	96.006	96.006	96.006
MM_RS02850	MM_RS02850	702	702	702	702	702	702	702	702
MM_RS02855	MM_RS02855	105.001	105.001	105.001	105.001	105.001	105.001	105.001	105.001
MM_RS02875	MM_RS02875	49.56	49.56	49.56	49.56	49.56	49.56	49.56	49.56
MM_RS02880	MM_RS02880	1641	1641	1641	1641	1641	1641	1641	1641
MM_RS02885	MM_RS02885	129	129	129	129	129	129	129	129
MM_RS02890	MM_RS02890	201	201	201	201	201	201	201	201
MM_RS02900	MM_RS02900	426	426	426	426	426	426	426	426
MM_RS02905	MM_RS02905	255	255	255	255	255	255	255	255
MM_RS02910	MM_RS02910	102.002	102.002	102.002	102.002	102.002	102.002	102.002	102.002
MM_RS02915	MM_RS02915	39.703	39.703	39.703	39.703	39.703	39.703	39.703	39.703
MM_RS02920	MM_RS02920	99.004	99.004	99.004	99.004	99.004	99.004	99.004	99.004
MM_RS02925	MM_RS02925	525	525	525	525	525	525	525	525
MM_RS02930	MM_RS02930	141	141	141	141	141	141	141	141
MM_RS02935	MM_RS02935	822	822	822	822	822	822	822	822
MM_RS02940	MM_RS02940	507	507	507	507	507	507	507	507
MM_RS02945	MM_RS02945	2205	2205	2205	2205	2205	2205	2205	2205
MM_RS02950	MM_RS02950	549	549	549	549	549	549	549	549
MM_RS02955	MM_RS02955	726	726	726	726	726	726	726	726
MM_RS02960	MM_RS02960	1503	1503	1503	1503	1503	1503	1503	1503
MM_RS02965	MM_RS02965	453	453	453	453	453	453	453	453
MM_RS02970	MM_RS02970	570	570	570	570	570	570	570	570
MM_RS02975	MM_RS02975	357	357	357	357	357	357	357	357
MM_RS02980	MM_RS02980	207	207	207	207	207	207	207	207
MM_RS02990	MM_RS02990	669	669	669	669	669	669	669	669
MM_RS02995	MM_RS02995	591	591	591	591	591	591	591	591
MM_RS03000	MM_RS03000	1602	1602	1602	1602	1602	1602	1602	1602
MM_RS03005	MM_RS03005	351	351	351	351	351	351	351	351
MM_RS03010	MM_RS03010	303	303	303	303	303	303	303	303
MM_RS03015	MM_RS03015	843	843	843	843	843	843	843	843
MM_RS03020	MM_RS03020	501	501	501	501	501	501	501	501
MM_RS03030	MM_RS03030	798	798	798	798	798	798	798	798
MM_RS03035	MM_RS03035	924	924	924	924	924	924	924	924
MM_RS03040	MM_RS03040	504	504	504	504	504	504	504	504
MM_RS03045	MM_RS03045	849	849	849	849	849	849	849	849
MM_RS03050	MM_RS03050	981	981	981	981	981	981	981	981
MM_RS03055	MM_RS03055	645	645	645	645	645	645	645	645
MM_RS03060	MM_RS03060	657	657	657	657	657	657	657	657
MM_RS03065	MM_RS03065	1674	1674	1674	1674	1674	1674	1674	1674
MM_RS03070	MM_RS03070	843	843	843	843	843	843	843	843
MM_RS03075	MM_RS03075	1020	1020	1020	1020	1020	1020	1020	1020
MM_RS03080	MM_RS03080	486	486	486	486	486	486	486	486
MM_RS03085	MM_RS03085	300	300	300	300	300	300	300	300
MM_RS03090	MM_RS03090	921	921	921	921	921	921	921	921
MM_RS03095	MM_RS03095	708	708	708	708	708	708	708	708
MM_RS03100	MM_RS03100	591	591	591	591	591	591	591	591
MM_RS03105	MM_RS03105	1014	1014	1014	1014	1014	1014	1014	1014
MM_RS03110	MM_RS03110	1077	1077	1077	1077	1077	1077	1077	1077
MM_RS03115	MM_RS03115	216	216	216	216	216	216	216	216
MM_RS03120	MM_RS03120	435	435	435	435	435	435	435	435
MM_RS03125	MM_RS03125	39.703	39.703	39.703	39.703	39.703	39.703	39.703	39.703
MM_RS03130	MM_RS03130	438	438	438	438	438	438	438	438
MM_RS03135	MM_RS03135	156	156	156	156	156	156	156	156
MM_RS03140	MM_RS03140	19.633	19.633	19.633	19.633	19.633	19.633	19.633	19.633
MM_RS03145	MM_RS03145	2925	2925	2925	2925	2925	2925	2925	2925
MM_RS03150	MM_RS03150	1539	1539	1539	1539	1539	1539	1539	1539
MM_RS03155	MM_RS03155	405	405	405	405	405	405	405	405
MM_RS03160	MM_RS03160	210	210	210	210	210	210	210	210
MM_RS03165	MM_RS03165	447	447	447	447	447	447	447	447
MM_RS03170	MM_RS03170	579	579	579	579	579	579	579	579
MM_RS03175	MM_RS03175	39.703	39.703	39.703	39.703	39.703	39.703	39.703	39.703
MM_RS03180	MM_RS03180	912	912	912	912	912	912	912	912
MM_RS03185	MM_RS03185	438	438	438	438	438	438	438	438
MM_RS03190	MM_RS03190	414	414	414	414	414	414	414	414
MM_RS03195	MM_RS03195	981	981	981	981	981	981	981	981
MM_RS03200	MM_RS03200	915	915	915	915	915	915	915	915
MM_RS03205	MM_RS03205	888	888	888	888	888	888	888	888
MM_RS03210	MM_RS03210	1329	1329	1329	1329	1329	1329	1329	1329
MM_RS03215	MM_RS03215	96.006	96.006	96.006	96.006	96.006	96.006	96.006	96.006
MM_RS03220	MM_RS03220	528	528	528	528	528	528	528	528
MM_RS03225	MM_RS03225	120	120	120	120	120	120	120	120
MM_RS03230	MM_RS03230	747	747	747	747	747	747	747	747
MM_RS03235	MM_RS03235	1953	1953	1953	1953	1953	1953	1953	1953
MM_RS03240	MM_RS03240	81.049	81.049	81.049	81.049	81.049	81.049	81.049	81.049
MM_RS03245	MM_RS03245	417	417	417	417	417	417	417	417
MM_RS03260	MM_RS03260	621	621	621	621	621	621	621	621
MM_RS03265	MM_RS03265	441	441	441	441	441	441	441	441
MM_RS03270	MM_RS03270	372	372	372	372	372	372	372	372
MM_RS03275	MM_RS03275	891	891	891	891	891	891	891	891
MM_RS03280	MM_RS03280	837	837	837	837	837	837	837	837
MM_RS03285	MM_RS03285	20.776	20.776	20.776	20.776	20.776	20.776	20.776	20.776
MM_RS03290	MM_RS03290	81.049	81.049	81.049	81.049	81.049	81.049	81.049	81.049
MM_RS03295	MM_RS03295	72.149	72.149	72.149	72.149	72.149	72.149	72.149	72.149
MM_RS03300	MM_RS03300	198	198	198	198	198	198	198	198
MM_RS03305	MM_RS03305	342	342	342	342	342	342	342	342
MM_RS03310	MM_RS03310	1236	1236	1236	1236	1236	1236	1236	1236
MM_RS03315	MM_RS03315	537	537	537	537	537	537	537	537
MM_RS03320	MM_RS03320	486	486	486	486	486	486	486	486
MM_RS03325	MM_RS03325	357	357	357	357	357	357	357	357
MM_RS03330	MM_RS03330	60.538	60.538	60.538	60.538	60.538	60.538	60.538	60.538
MM_RS03335	MM_RS03335	87.022	87.022	87.022	87.022	87.022	87.022	87.022	87.022
MM_RS03340	MM_RS03340	717	717	717	717	717	717	717	717
MM_RS03345	MM_RS03345	93.009	93.009	93.009	93.009	93.009	93.009	93.009	93.009
MM_RS03355	MM_RS03355	843	843	843	843	843	843	843	843
MM_RS03360	MM_RS03360	411	411	411	411	411	411	411	411
MM_RS03365	MM_RS03365	741	741	741	741	741	741	741	741
MM_RS03370	MM_RS03370	357	357	357	357	357	357	357	357
MM_RS03375	MM_RS03375	2373	2373	2373	2373	2373	2373	2373	2373
MM_RS03380	MM_RS03380	2373	2373	2373	2373	2373	2373	2373	2373
MM_RS03385	MM_RS03385	1005	1005	1005	1005	1005	1005	1005	1005
MM_RS03390	MM_RS03390	975	975	975	975	975	975	975	975
MM_RS03395	MM_RS03395	912	912	912	912	912	912	912	912
MM_RS03400	MM_RS03400	879	879	879	879	879	879	879	879
MM_RS03405	MM_RS03405	774	774	774	774	774	774	774	774
MM_RS03410	MM_RS03410	597	597	597	597	597	597	597	597
MM_RS03415	MM_RS03415	954	954	954	954	954	954	954	954
MM_RS03420	MM_RS03420	1116	1116	1116	1116	1116	1116	1116	1116
MM_RS03425	MM_RS03425	687	687	687	687	687	687	687	687
MM_RS03430	MM_RS03430	789	789	789	789	789	789	789	789
MM_RS03435	MM_RS03435	906	906	906	906	906	906	906	906
MM_RS03440	MM_RS03440	1218	1218	1218	1218	1218	1218	1218	1218
MM_RS03445	MM_RS03445	600	600	600	600	600	600	600	600
MM_RS03450	MM_RS03450	270	270	270	270	270	270	270	270
MM_RS03455	MM_RS03455	696	696	696	696	696	696	696	696
MM_RS03460	MM_RS03460	1260	1260	1260	1260	1260	1260	1260	1260
MM_RS03465	MM_RS03465	804	804	804	804	804	804	804	804
MM_RS03470	MM_RS03470	2.918	2.918	2.918	2.918	2.918	2.918	2.918	2.918
MM_RS03475	MM_RS03475	291	291	291	291	291	291	291	291
MM_RS03480	MM_RS03480	393	393	393	393	393	393	393	393
MM_RS03485	MM_RS03485	858	858	858	858	858	858	858	858
MM_RS03490	MM_RS03490	336	336	336	336	336	336	336	336
MM_RS03495	MM_RS03495	1545	1545	1545	1545	1545	1545	1545	1545
MM_RS03500	MM_RS03500	1341	1341	1341	1341	1341	1341	1341	1341
MM_RS03505	MM_RS03505	816	816	816	816	816	816	816	816
MM_RS03510	MM_RS03510	936	936	936	936	936	936	936	936
MM_RS03515	MM_RS03515	204	204	204	204	204	204	204	204
MM_RS03520	MM_RS03520	855	855	855	855	855	855	855	855
MM_RS03525	MM_RS03525	1155	1155	1155	1155	1155	1155	1155	1155
MM_RS03530	MM_RS03530	288	288	288	288	288	288	288	288
MM_RS03535	MM_RS03535	204	204	204	204	204	204	204	204
MM_RS03540	MM_RS03540	828	828	828	828	828	828	828	828
MM_RS03545	MM_RS03545	444	444	444	444	444	444	444	444
MM_RS03550	MM_RS03550	279	279	279	279	279	279	279	279
MM_RS03555	MM_RS03555	519	519	519	519	519	519	519	519
MM_RS03570	MM_RS03570	2274	2274	2274	2274	2274	2274	2274	2274
MM_RS03575	MM_RS03575	363	363	363	363	363	363	363	363
MM_RS03580	MM_RS03580	1260	1260	1260	1260	1260	1260	1260	1260
MM_RS03585	MM_RS03585	612	612	612	612	612	612	612	612
MM_RS03590	MM_RS03590	1161	1161	1161	1161	1161	1161	1161	1161
MM_RS03595	MM_RS03595	1263	1263	1263	1263	1263	1263	1263	1263
MM_RS03600	MM_RS03600	915	915	915	915	915	915	915	915
MM_RS03605	MM_RS03605	1050	1050	1050	1050	1050	1050	1050	1050
MM_RS03610	MM_RS03610	345	345	345	345	345	345	345	345
MM_RS03615	MM_RS03615	363	363	363	363	363	363	363	363
MM_RS03620	MM_RS03620	483	483	483	483	483	483	483	483
MM_RS03625	MM_RS03625	1764	1764	1764	1764	1764	1764	1764	1764
MM_RS03630	MM_RS03630	531	531	531	531	531	531	531	531
MM_RS03635	MM_RS03635	1029	1029	1029	1029	1029	1029	1029	1029
MM_RS03640	MM_RS03640	1332	1332	1332	1332	1332	1332	1332	1332
MM_RS03645	MM_RS03645	309	309	309	309	309	309	309	309
MM_RS03650	MM_RS03650	87.022	87.022	87.022	87.022	87.022	87.022	87.022	87.022
MM_RS03655	MM_RS03655	1881	1881	1881	1881	1881	1881	1881	1881
MM_RS03660	MM_RS03660	1866	1866	1866	1866	1866	1866	1866	1866
MM_RS03665	MM_RS03665	984	984	984	984	984	984	984	984
MM_RS03670	MM_RS03670	1011	1011	1011	1011	1011	1011	1011	1011
MM_RS03675	MM_RS03675	336	336	336	336	336	336	336	336
MM_RS03680	MM_RS03680	231	231	231	231	231	231	231	231
MM_RS03685	MM_RS03685	495	495	495	495	495	495	495	495
MM_RS03690	MM_RS03690	93.009	93.009	93.009	93.009	93.009	93.009	93.009	93.009
MM_RS03695	MM_RS03695	1293	1293	1293	1293	1293	1293	1293	1293
MM_RS03700	MM_RS03700	900	900	900	900	900	900	900	900
MM_RS03710	MM_RS03710	2.935	2.935	2.935	2.935	2.935	2.935	2.935	2.935
MM_RS03715	MM_RS03715	2.971	2.971	2.971	2.971	2.971	2.971	2.971	2.971
MM_RS03720	MM_RS03720	2.935	2.935	2.935	2.935	2.935	2.935	2.935	2.935
MM_RS03725	MM_RS03725	1281	1281	1281	1281	1281	1281	1281	1281
MM_RS03730	MM_RS03730	624	624	624	624	624	624	624	624
MM_RS03735	MM_RS03735	639	639	639	639	639	639	639	639
MM_RS03740	MM_RS03740	774	774	774	774	774	774	774	774
MM_RS03745	MM_RS03745	1284	1284	1284	1284	1284	1284	1284	1284
MM_RS03750	MM_RS03750	768	768	768	768	768	768	768	768
MM_RS03755	MM_RS03755	183	183	183	183	183	183	183	183
MM_RS03760	MM_RS03760	1041	1041	1041	1041	1041	1041	1041	1041
MM_RS03765	MM_RS03765	672	672	672	672	672	672	672	672
MM_RS03770	MM_RS03770	168	168	168	168	168	168	168	168
MM_RS03775	MM_RS03775	228	228	228	228	228	228	228	228
MM_RS03780	MM_RS03780	1449	1449	1449	1449	1449	1449	1449	1449
MM_RS03785	MM_RS03785	1221	1221	1221	1221	1221	1221	1221	1221
MM_RS03790	MM_RS03790	1458	1458	1458	1458	1458	1458	1458	1458
MM_RS03795	MM_RS03795	1431	1431	1431	1431	1431	1431	1431	1431
MM_RS03800	MM_RS03800	669	669	669	669	669	669	669	669
MM_RS03805	MM_RS03805	516	516	516	516	516	516	516	516
MM_RS03810	MM_RS03810	978	978	978	978	978	978	978	978
MM_RS03815	MM_RS03815	2679	2679	2679	2679	2679	2679	2679	2679
MM_RS03820	MM_RS03820	732	732	732	732	732	732	732	732
MM_RS03825	MM_RS03825	195	195	195	195	195	195	195	195
MM_RS03830	MM_RS03830	1044	1044	1044	1044	1044	1044	1044	1044
MM_RS03835	MM_RS03835	117	117	117	117	117	117	117	117
MM_RS03850	MM_RS03850	903	903	903	903	903	903	903	903
MM_RS03855	MM_RS03855	84.033	84.033	84.033	84.033	84.033	84.033	84.033	84.033
MM_RS03860	MM_RS03860	234	234	234	234	234	234	234	234
MM_RS03865	MM_RS03865	1284	1284	1284	1284	1284	1284	1284	1284
MM_RS03875	MM_RS03875	738	738	738	738	738	738	738	738
MM_RS03880	MM_RS03880	903	903	903	903	903	903	903	903
MM_RS03885	MM_RS03885	216	216	216	216	216	216	216	216
MM_RS03890	MM_RS03890	1299	1299	1299	1299	1299	1299	1299	1299
MM_RS03895	MM_RS03895	549	549	549	549	549	549	549	549
MM_RS03900	MM_RS03900	276	276	276	276	276	276	276	276
MM_RS03905	MM_RS03905	1614	1614	1614	1614	1614	1614	1614	1614
MM_RS03910	MM_RS03910	552	552	552	552	552	552	552	552
MM_RS03915	MM_RS03915	1191	1191	1191	1191	1191	1191	1191	1191
MM_RS03920	MM_RS03920	1779	1779	1779	1779	1779	1779	1779	1779
MM_RS03925	MM_RS03925	552	552	552	552	552	552	552	552
MM_RS03930	MM_RS03930	351	351	351	351	351	351	351	351
MM_RS03935	MM_RS03935	546	546	546	546	546	546	546	546
MM_RS03940	MM_RS03940	411	411	411	411	411	411	411	411
MM_RS03945	MM_RS03945	618	618	618	618	618	618	618	618
MM_RS03950	MM_RS03950	201	201	201	201	201	201	201	201
MM_RS03955	MM_RS03955	837	837	837	837	837	837	837	837
MM_RS03965	MM_RS03965	798	798	798	798	798	798	798	798
MM_RS03970	MM_RS03970	33.302	33.302	33.302	33.302	33.302	33.302	33.302	33.302
MM_RS03975	MM_RS03975	831	831	831	831	831	831	831	831
MM_RS03980	MM_RS03980	153	153	153	153	153	153	153	153
MM_RS03985	MM_RS03985	165	165	165	165	165	165	165	165
MM_RS03990	MM_RS03990	324	324	324	324	324	324	324	324
MM_RS03995	MM_RS03995	2.918	2.918	2.918	2.918	2.918	2.918	2.918	2.918
MM_RS04000	MM_RS04000	783	783	783	783	783	783	783	783
MM_RS04005	MM_RS04005	951	951	951	951	951	951	951	951
MM_RS04010	MM_RS04010	216	216	216	216	216	216	216	216
MM_RS04015	MM_RS04015	786	786	786	786	786	786	786	786
MM_RS04020	MM_RS04020	426	426	426	426	426	426	426	426
MM_RS04025	MM_RS04025	717	717	717	717	717	717	717	717
MM_RS04030	MM_RS04030	1281	1281	1281	1281	1281	1281	1281	1281
MM_RS04035	MM_RS04035	258	258	258	258	258	258	258	258
MM_RS04040	MM_RS04040	46.972	46.972	46.972	46.972	46.972	46.972	46.972	46.972
