tx	gene_id	Ribo_NitrogenMinus_rep1	Ribo_NitrogenMinus_rep2	Ribo_NitrogenPlus_rep1	Ribo_NitrogenPlus_rep2	RNA_NitrogenMinus_rep1	RNA_NitrogenMinus_rep2	RNA_NitrogenPlus_rep1	RNA_NitrogenPlus_rep2
unassigned_transcript_234	MM_RS01130	1.018353	0.355647	0.439925	0.090788	0.035264	0.032091	0.025929	0.021472
unassigned_transcript_235	MM_RS17670	4.599189	5.275606	5.255492	1.405807	0.063704	0.347836	0.175657	0.436386
unassigned_transcript_236	MM_RS01135	2.417438	1.654184	0.455643	0.255701	0.139046	0.274762	0.138755	0.105832
unassigned_transcript_237	MM_RS01140	11.854085	11.983445	3.225795	1.435085	0.262952	0.563497	0.077963	0.238878
unassigned_transcript_238	MM_RS01145	4.525387	4.386755	1.287534	1.378445	0.109694	0.266198	0.011203	0.08813
unassigned_transcript_239	MM_RS01155	3.64152	4.331796	1.547186	0.317434	3.468	3.113124	0.302888	1.803524
unassigned_transcript_240	MM_RS01165	0.137544	0.148128	0.121623	0.034202	0.005579	0.02031	0.005128	0.022649
unassigned_transcript_241	MM_RS01170	6.688553	7.314771	5.935389	5.232033	0.167358	0.628238	0.365331	0.36631
unassigned_transcript_242	MM_RS01175	2.068025	2.147668	2.4112	1.192201	0.077669	0.311572	0.119465	0.135123
unassigned_transcript_243	MM_RS01180	0.557818	0.390499	0.297414	0.221081	0.035041	0.084573	0.030807	0.05682
unassigned_transcript_244	MM_RS01185	953.120873	1157.856099	423.669243	1234.730419	280.024549	442.337982	127.120144	310.683869
unassigned_transcript_245	MM_RS01190	0.703676	0.753356	0.866848	0.211504	0.009747	0.039027	0.034042	0.025223
unassigned_transcript_246	MM_RS01195	0.116122	0.317277	0.158584	0.056939	0.002815	0.023054	0.01811	0.051418
unassigned_transcript_247	MM_RS01200	0.063469	0.179312	0.041275	0.098078	0.004103	0.0112	0.007542	0.018735
unassigned_transcript_248	MM_RS01205	0.10101	0.067588	0.091367	0.02456	0.002671	0.013774	0.011457	0.014909
unassigned_transcript_249	MM_RS01210	2.388211	2.214103	0.96266	0.769426	0.10334	0.168927	0.094982	0.059719
unassigned_transcript_250	MM_RS01215	9.608992	4.782739	7.538134	1.009958	4.158214	5.533319	2.4518	4.060673
unassigned_transcript_251	MM_RS01220	0.691291	0.517973	1.219547	0.332001	0.039455	0.083778	0.064836	0.093731
unassigned_transcript_252	MM_RS01225	1253.780685	2442.288565	1865.204548	1876.910657	385.543639	757.751552	463.443604	454.099883
unassigned_transcript_253	MM_RS01230	2.024986	3.688531	5.872098	2.675149	0.062472	0.119116	0.117573	0.083777
unassigned_transcript_254	MM_RS01235	1.204849	1.187234	1.017425	0.365531	0.045333	0.133284	0.096155	0.090243
unassigned_transcript_255	MM_RS01240	1.122854	2.432881	1.815096	1.258459	0.031106	0.056614	0.05718	0.023676
unassigned_transcript_256	MM_RS19080	3.314528	2.957116	8.406425	0.787991	0.321372	0.487428	0	0.16307
unassigned_transcript_257	MM_RS01245	0.165389	0.158095	0.258133	0.101107	0.068725	0.112575	0.07159	0.139491
unassigned_transcript_258	MM_RS01250	0.837871	1.253206	0.490345	0.162961	0.036923	0.080643	0.02715	0.016862
unassigned_transcript_259	MM_RS01255	13.652825	12.87563	2.988336	2.239484	0.623748	2.243473	1.337707	1.017327
unassigned_transcript_260	MM_RS01260	4.835506	4.225022	5.137822	0.906174	0.13439	0.285362	0.164695	0.102288
unassigned_transcript_261	MM_RS18745	4.35335	8.100747	2.378088	1.330662	1.374824	2.085206	0.088676	2.331493
unassigned_transcript_262	MM_RS01270	0.72291	1.333232	5.262541	1.138917	0.056492	0.182789	0.280772	0.312133
unassigned_transcript_263	MM_RS01275	0.334853	0.199228	0.072587	0.03317	0.036074	0.016414	0.033157	0.03844
unassigned_transcript_264	MM_RS01280	5.161557	4.606577	1.467822	1.244479	0.059376	0.247012	0.101352	0.08393
unassigned_transcript_265	MM_RS01285	0.817239	0.662244	1.281767	0.61144	0.018644	0.0509	0.045697	0.066223
unassigned_transcript_266	MM_RS01290	0.244224	0.231191	0.137154	0.07085	0.06105	0.084145	0.03868	0.083912
unassigned_transcript_267	MM_RS01295	1.962808	1.741274	0.6483	0.598644	0.141899	0.312953	0.105873	0.188053
unassigned_transcript_268	MM_RS01300	1.738428	1.602414	1.011436	0.553692	0.099512	0.134683	0.086774	0.126236
unassigned_transcript_269	MM_RS01305	6.109095	4.601887	1.956776	0.764119	0.335948	0.434446	0.300653	0.2557
unassigned_transcript_270	MM_RS01310	0.927239	1.075429	0.690708	0.276553	0.032692	0.053551	0.051082	0.057231
unassigned_transcript_271	MM_RS01315	2.352535	2.862295	1.760211	0.887931	0.093728	0.359272	0.266275	0.190237
unassigned_transcript_272	MM_RS01320	72.564119	42.331	6.698748	3.316808	4.028358	6.912435	0.394357	0.556373
unassigned_transcript_273	MM_RS01325	54.61835	41.595432	4.620767	3.076447	1.750859	3.621078	0.139435	0.200212
unassigned_transcript_274	MM_RS01330	1.808861	2.562273	3.145142	0.611104	0.092308	0.168005	0.039593	0.121781
unassigned_transcript_275	MM_RS01335	13.641957	10.853491	9.302773	4.871805	0.678894	1.082031	0.915069	0.558584
unassigned_transcript_276	MM_RS01340	19.154884	18.04067	19.940695	7.509789	0.923078	1.626285	1.309968	0.904924
unassigned_transcript_277	MM_RS01345	12.91961	9.77738	6.45777	3.111134	1.004309	1.604844	0.851657	0.94641
unassigned_transcript_278	MM_RS01350	7.724001	7.201998	7.513779	3.476747	0.60702	0.990221	0.67366	0.657986
unassigned_transcript_279	MM_RS01355	14.871016	12.391166	3.679193	1.47216	1.018864	3.423156	0.848671	1.16323
unassigned_transcript_280	MM_RS01360	0.34859	0.35543	0.091855	0.051661	0.036871	0.054325	0.016945	0.033409
unassigned_transcript_281	MM_RS01365	0.421373	0.427199	0.134522	0.027321	0.007428	0.04056	0.030724	0.02827
unassigned_transcript_282	MM_RS01370	0	0.857939	0.075988	0.02045	0.011593	0.201504	0	0.283632
unassigned_transcript_283	MM_RS01380	7.83603	11.540767	21.83958	12.596936	0.86831	1.119426	2.660289	3.836867
unassigned_transcript_284	MM_RS01385	1637.293887	2152.579074	1974.043014	2026.021156	1171.564456	2410.146912	2923.001274	2293.412241
unassigned_transcript_285	MM_RS01395	1.211332	0.780514	0.735233	1.199919	0.260998	0.095006	1.223441	0.675421
unassigned_transcript_286	MM_RS01400	2.953444	3.682017	2.040527	1.721081	0.063221	0.339031	0.084049	0.21224
unassigned_transcript_287	MM_RS01405	7.07723	7.767752	4.634604	2.32818	0.476089	1.154534	0.955844	0.593161
unassigned_transcript_288	MM_RS01410	6.495689	7.941658	4.002376	1.435085	0.335052	0.860683	0.487271	0.432562
unassigned_transcript_289	MM_RS01415	5.580877	4.636076	4.505219	2.29977	0.093793	0.146634	0.154732	0.117151
unassigned_transcript_290	MM_RS01420	10.930431	12.137409	5.91235	3.88115	0.809633	0.933607	0.401342	0.602387
unassigned_transcript_291	MM_RS17675	0.400775	0.406329	0.131644	0	0.105105	0.029532	0	0.022108
unassigned_transcript_292	MM_RS18750	15.313687	12.786587	3.830288	2.660479	1.59901	3.533907	1.469692	1.622737
unassigned_transcript_293	MM_RS01430	5.009502	4.999332	4.545833	4.195816	0.232894	0.48848	0.315937	0.349785
unassigned_transcript_294	MM_RS01435	1.8797	1.608604	0.578781	0.235574	0.098987	0.112336	0.039604	0.077114
unassigned_transcript_295	MM_RS01440	5.794071	7.999195	2.273418	1.512143	0.112985	0.142804	0.086539	0.138549
unassigned_transcript_296	MM_RS01445	2.967166	3.489505	1.151912	0.470273	0.203419	0.335854	0.219019	0.280902
unassigned_transcript_297	MM_RS01450	11.70543	13.009928	9.267053	5.323675	1.394062	2.328909	1.233836	2.309991
unassigned_transcript_298	MM_RS01455	7.957401	2.978112	3.236463	1.755509	0.418462	0.690219	1.165878	0.64696
unassigned_transcript_299	MM_RS01460	2.330475	1.158187	1.516839	1.97821	0.13456	0.276911	0.264924	0.361371
unassigned_transcript_300	MM_RS01465	0.074583	0.079005	0.034922	0.005319	0	0	0	0.002202
unassigned_transcript_301	MM_RS01470	18.457267	11.79724	2.63351	1.227987	0.707824	1.628573	0.208676	0.75221
unassigned_transcript_302	MM_RS19390	28.933029	45.676522	18.417369	2.295308	0.41605	0.378595	0.764805	0.211112
unassigned_transcript_303	MM_RS01475	113.386107	54.099098	77.788807	30.154461	10.219006	11.959109	5.985278	5.225131
unassigned_transcript_304	MM_RS01480	3.72631	2.673345	0.992365	0.586315	0.249084	0.259925	0.032052	0.041709
unassigned_transcript_305	MM_RS01485	1.932483	1.508587	0.622079	0.396255	0.074948	0.127884	0.249716	0.128352
unassigned_transcript_306	MM_RS01490	6.88704	9.278038	2.069186	1.006949	0.333879	0.631983	0.343702	0.52858
unassigned_transcript_307	MM_RS01500	4.083774	3.307614	1.828427	0.791909	0.047442	0.126199	0.073793	0.074996
unassigned_transcript_308	MM_RS01505	0.419585	0.386479	0.574436	0.210415	0.018962	0.023207	0.065505	0.079128
unassigned_transcript_309	MM_RS01510	0.363018	0.148442	0.542976	0.431517	0.029331	0.042708	0.032351	0.05358
unassigned_transcript_310	MM_RS01515	0.281981	0.249429	0.687664	0.447928	0.018227	0.020734	0.045024	0.061562
unassigned_transcript_311	MM_RS01520	0.935081	0.612671	0.919587	0.554937	0.033415	0.035087	0.083633	0.074735
unassigned_transcript_312	MM_RS01525	0.573395	0.55282	1.465091	0.28363	0.039455	0.058754	0.095605	0.131041
unassigned_transcript_313	MM_RS01530	1.040709	1.652232	2.774001	0.520488	0.073041	0.147478	0.134267	0.180678
unassigned_transcript_314	MM_RS01535	1.252048	1.796955	3.02375	3.123966	0.054237	0.105335	0.128274	0.165125
unassigned_transcript_315	MM_RS01540	0.583705	0.520763	0.414102	0.378461	0.08232	0.196648	0.198615	0.125313
unassigned_transcript_316	MM_RS01545	0.318384	0.432132	0.621152	0.302769	0.02058	0.056185	0.009458	0.054824
unassigned_transcript_317	MM_RS01550	2.000337	2.295691	3.881272	3.936318	0.135765	0.343371	0.294947	0.297926
unassigned_transcript_318	MM_RS01555	1.260171	1.064143	4.060161	3.085286	0.0486	0.094684	0.294441	0.258936
unassigned_transcript_319	MM_RS01560	3.339262	1.951878	2.940367	1.300307	0.233214	0.318346	0.32153	0.339905
unassigned_transcript_320	MM_RS01565	3.779624	4.132934	4.378938	1.707269	0.345795	1.046659	0.573474	0.746671
unassigned_transcript_321	MM_RS18760	23.837416	8.131492	8.389249	4.166967	11.510904	13.939445	8.830532	9.106214
unassigned_transcript_322	MM_RS01570	9.5433	13.244427	8.166581	3.303708	0.232679	0.664777	0.392909	0.374791
unassigned_transcript_323	MM_RS01575	7.129948	5.321903	8.051687	4.219462	0.413514	0.71209	0.57498	0.52779
unassigned_transcript_324	MM_RS01580	8.6927	11.040366	11.713397	5.957643	0.232854	0.354707	0.442002	0.612605
unassigned_transcript_325	MM_RS01585	10.304245	8.649319	9.398453	5.511412	0.333001	0.868892	0.514632	0.668409
unassigned_transcript_326	MM_RS01590	3.455942	3.062254	1.728327	0.720357	0.108548	0.150321	0.091094	0.061066
unassigned_transcript_327	MM_RS01595	29.744933	25.336685	11.081012	8.54342	1.644288	2.113881	0.887594	1.172054
unassigned_transcript_328	MM_RS01600	25.155405	21.071109	5.268555	5.375775	1.049144	2.378706	0.737645	0.682507
unassigned_transcript_329	MM_RS01605	40.59188	32.30034	7.269097	4.61723	0.889232	2.297148	0.590887	0.592057
unassigned_transcript_330	MM_RS01610	1.190125	0.913508	1.164302	0.432609	0.161662	0.146101	0.163959	0.176506
unassigned_transcript_331	MM_RS01615	0.371111	0.174743	0.34592	0.117636	0.027986	0.058213	0.128615	0.124764
unassigned_transcript_332	MM_RS01620	0.037859	0.04222	0.081246	0.020251	0.011012	0.020043	0.003374	0.011176
unassigned_transcript_333	MM_RS18765	0	0.246426	0.215549	0.196998	0.107124	0	0.098461	0.081535
unassigned_transcript_334	MM_RS01625	0.299013	0.370341	0.283691	0.138517	0.007725	0.036701	0.019527	0.051451
unassigned_transcript_335	MM_RS01630	1.083168	1.685504	1.26301	0.287454	0.25645	0.413409	0.103264	0.295576
unassigned_transcript_336	MM_RS01635	7.992255	7.897016	7.248115	5.194384	0.264477	0.55517	0.2755	0.34758
unassigned_transcript_337	MM_RS01640	7.588546	5.196196	6.308379	5.067592	0.246003	0.43569	0.265651	0.332497
unassigned_transcript_338	MM_RS01645	7.064833	4.950657	6.895705	6.116331	0.471177	0.7908	0.705802	0.708567
unassigned_transcript_339	MM_RS01650	7.710705	6.431311	8.717671	4.394993	0.721486	1.171977	0.495695	0.708396
unassigned_transcript_340	MM_RS01655	18.641547	16.37317	7.183368	5.771537	0.75099	1.80545	0.700557	0.708101
unassigned_transcript_341	MM_RS01660	55.054782	33.825662	21.789127	16.140677	2.583713	3.492287	3.666908	4.540391
unassigned_transcript_342	MM_RS01665	18.719978	19.298632	7.671906	5.031779	0.361458	1.218476	0.435823	0.378654
unassigned_transcript_343	MM_RS01670	38.317836	31.493216	42.600795	11.511828	0.271434	0.879977	0.951149	0.581051
unassigned_transcript_344	MM_RS01675	1.074756	1.207038	2.437216	0.604208	0.046587	0.176274	0.108174	0.151165
unassigned_transcript_345	MM_RS01680	4.808141	4.246943	7.087569	5.911623	0.112741	0.246787	0.26886	0.213366
unassigned_transcript_346	MM_RS01685	2.495747	2.658467	3.619064	2.653828	0.123192	0.136131	0.17254	0.113858
unassigned_transcript_347	MM_RS01690	2.709755	2.252604	3.197219	2.470218	0.254664	0.440652	0.431873	0.374014
unassigned_transcript_348	MM_RS01695	3.884291	3.917876	1.062076	0.430242	0.119832	0.186943	0.107519	0.078178
unassigned_transcript_349	MM_RS01700	2.157939	1.86035	2.015139	0.743599	0.101089	0.17329	0.177184	0.16283
unassigned_transcript_350	MM_RS01705	3.319211	5.747558	2.815588	1.587877	0.235768	0.423536	0.365857	0.414831
unassigned_transcript_351	MM_RS01710	0.327544	1.400956	1.601316	0.054967	0	0.0068	0.034341	0.005688
unassigned_transcript_352	MM_RS01715	0	0	0	0	0	0	0	0
unassigned_transcript_353	MM_RS01720	2.660088	3.018172	8.988933	5.285884	0.133959	0.358751	0.54175	0.471346
unassigned_transcript_354	MM_RS01725	4.397434	4.168452	7.506779	2.15622	0.106592	0.242504	0.342901	0.081131
unassigned_transcript_355	MM_RS01730	0.165389	0.184444	0.193603	0.071618	0.013745	0.014593	0.01895	0.022667
unassigned_transcript_356	MM_RS01735	0.789489	0.57816	0.500583	0.164231	0.229644	0.186922	0.289637	0.244704
unassigned_transcript_357	MM_RS01740	0.165492	0.116938	0.094837	0.046741	0.015471	0.02313	0.029456	0.031121
unassigned_transcript_358	MM_RS01745	0.274083	0.268642	0.187113	0.042752	0.003321	0.015112	0	0.007583
unassigned_transcript_359	MM_RS01750	0.089914	0.02674	0.105251	0.021376	0.005812	0.031734	0.005342	0.013271
unassigned_transcript_360	MM_RS01755	0.089914	0.160437	0.035084	0	0.023248	0.074046	0.064103	0.053084
unassigned_transcript_361	MM_RS01760	0.539489	0.362734	0.246795	0.046438	0.220053	0.364396	0.557035	0.203183
unassigned_transcript_362	MM_RS01765	0.695175	0.697739	0.262774	0.28664	0.046874	0.080507	0.089056	0.032064
unassigned_transcript_363	MM_RS01770	1.715952	1.659291	0.836934	0.716227	0.215053	0.220228	0.093838	0.16117
unassigned_transcript_364	MM_RS01775	0.30758	0.288503	0.371473	0.177586	0.025562	0.031016	0.033937	0.034589
unassigned_transcript_365	MM_RS01780	0.112915	0.125966	0.345125	0.194622	0.014598	0.026568	0.046959	0.04722
unassigned_transcript_366	MM_RS01785	0.431828	0.305999	0.60223	0.290488	0.016628	0.02648	0.061132	0.037967
unassigned_transcript_367	MM_RS01790	0.282877	0.279946	0.277801	0.115153	0.029423	0.035014	0.049233	0.062591
unassigned_transcript_368	MM_RS01795	0.421075	0.220668	0.314703	0.107377	0.012512	0.013284	0.024917	0.044442
unassigned_transcript_369	MM_RS01800	0.136771	0.284722	0.284622	0.130063	0.026522	0.024136	0.040629	0.053832
unassigned_transcript_370	MM_RS01805	0.055042	0.059924	0.157149	0.053194	0.008678	0.018426	0.037221	0.024218
unassigned_transcript_371	MM_RS01810	0.676809	0.315042	0.516686	0.136418	0	0.020771	0.047203	0.017373
unassigned_transcript_372	MM_RS01815	0.33173	0.259377	0.173561	0.175261	0.009713	0.006707	0.003204	0.019775
unassigned_transcript_373	MM_RS01820	42.079814	40.746605	9.931063	3.978341	2.123837	3.622917	0.450479	0.72645
unassigned_transcript_374	MM_RS01825	3.508844	4.410064	4.589962	2.843538	0.081651	0.195049	0.095373	0.119115
unassigned_transcript_375	MM_RS01830	0.483848	0.64728	0.479124	0.079866	0.072149	0.151011	0.125996	0.236301
unassigned_transcript_376	MM_RS01835	22.937259	23.26111	1.424596	1.904758	0.545749	1.042506	0.177748	0.073597
unassigned_transcript_377	MM_RS01840	3.95028	3.13045	2.646306	1.550649	0.146304	0.224764	0.151823	0.136501
unassigned_transcript_378	MM_RS01845	110.703376	72.603676	75.277088	30.471386	2.203868	5.249156	3.776181	3.582654
unassigned_transcript_379	MM_RS01850	383.375293	424.686308	498.246274	294.165023	14.524621	31.595086	20.259156	23.079964
unassigned_transcript_380	MM_RS01855	11.321757	7.908514	20.796344	6.851715	1.27986	1.560363	2.875383	2.091822
unassigned_transcript_381	MM_RS01860	9.312282	8.861106	2.282548	0.834439	0.105876	0.240874	0.090362	0.057561
unassigned_transcript_382	MM_RS18200	1760.863592	3885.228693	6.754918	9.348516	45.656164	113.64662	0.264478	0.219014
unassigned_transcript_383	MM_RS01870	1.569442	0.965906	2.175674	1.041298	0.046821	0.089211	0.100862	0.111365
unassigned_transcript_384	MM_RS01875	3.345071	4.789045	2.947023	1.077354	0.188308	0.218966	0.096155	0.27869
unassigned_transcript_385	MM_RS01880	5.279523	3.490312	2.660904	1.905168	1.066468	1.200015	0.386486	2.532566
unassigned_transcript_386	MM_RS01885	0.632499	0.580779	0.551659	0.411305	0.007215	0.065657	0	0.032949
unassigned_transcript_387	MM_RS01890	1.08038	1.062803	0.381722	0.249225	0.055636	0.096068	0.035402	0.078178
unassigned_transcript_388	MM_RS01900	1.296209	0.780691	0.694961	0.320334	0.102113	0.142121	0.099375	0.10058
unassigned_transcript_389	MM_RS01905	20.925123	16.761991	8.290181	14.379724	44.490511	29.832861	142.536266	56.683446
unassigned_transcript_390	MM_RS01915	1.289986	1.966094	1.202423	0.247047	0.162135	0.217104	0.117089	0.133983
unassigned_transcript_391	MM_RS01920	4.457367	4.30809	2.836584	2.40322	6.523889	20.38585	12.380331	16.4943
unassigned_transcript_392	MM_RS01925	0.621561	0.200452	0	0	0	0	0	0
unassigned_transcript_393	MM_RS01930	4.339579	2.111828	0.950053	0.550281	1.639364	4.540861	0.850406	2.978251
unassigned_transcript_394	MM_RS01935	4.432075	3.77644	1.624425	0.639309	0.15644	0.321638	0.21657	0.235203
unassigned_transcript_395	MM_RS01940	1.93133	2.391185	1.139422	0.815454	0.125838	0.215399	0.114284	0.129986
unassigned_transcript_396	MM_RS01945	4.754178	5.458612	2.424351	1.589264	0.145552	0.455317	0.225755	0.263112
unassigned_transcript_397	MM_RS01950	15.570647	23.625371	3.38254	3.86096	1.406898	3.982097	0.762607	1.216354
unassigned_transcript_398	MM_RS01955	10.222586	12.181249	13.415087	3.111611	0.209231	0.447038	0.2592	0.263112
unassigned_transcript_399	MM_RS01960	8.777735	12.910461	5.973293	14.999207	0.295385	1.132351	0.536205	0.472134
unassigned_transcript_400	MM_RS01965	17.469031	31.445654	14.554684	7.82364	2.172016	4.424656	2.426765	2.457026
unassigned_transcript_401	MM_RS01970	4.681057	6.064489	3.186671	1.775858	0.309018	1.116068	0.541426	0.551256
unassigned_transcript_402	MM_RS01975	7.314169	9.78821	5.428513	4.217662	0.47077	1.010613	0.882036	0.49613
unassigned_transcript_403	MM_RS01980	3.813345	4.331799	3.425698	1.201745	0.180569	0.821612	0.27661	0.39922
unassigned_transcript_404	MM_RS01985	1.510557	1.882661	0.411648	0.094055	0.083692	0.17348	0.012821	0.017695
unassigned_transcript_405	MM_RS01990	4.103124	3.599664	1.458687	0.552767	0.459719	0.635578	0.113761	0.195139
unassigned_transcript_406	MM_RS01995	0.75668	0.54529	0.103884	0.089946	0.062498	0.143422	0.044956	0.066183
unassigned_transcript_407	MM_RS02000	1.588372	1.465404	0.741842	0.476313	0.100338	0.186866	0.132973	0.172276
unassigned_transcript_408	MM_RS02005	3.932829	3.997536	3.43465	1.060461	0.227092	0.362234	0.325988	0.347635
unassigned_transcript_409	MM_RS02010	3.276296	2.162956	3.425687	2.38417	0.050215	0.114243	0.161402	0.137246
unassigned_transcript_410	MM_RS18205	1.97853	4.412883	6.561921	4.056903	0.095916	0.174572	0	0.146009
unassigned_transcript_411	MM_RS02015	1.618454	1.372901	1.392417	1.088077	0.036015	0.128758	0.068569	0.119439
unassigned_transcript_412	MM_RS02020	0.724933	0.521838	1.635773	1.038075	0.029422	0.074377	0.121195	0.141834
unassigned_transcript_413	MM_RS02025	1.518895	1.05715	3.14619	1.502499	0.108729	0.145651	0.485952	0.510172
unassigned_transcript_414	MM_RS02030	4.344946	2.435034	0.712032	0.627509	0.509737	0.789735	0.394945	0.266132
unassigned_transcript_415	MM_RS02035	1.860416	1.957225	1.833672	0.974067	0.177255	0.396625	0.318174	0.244433
